SubjectID$ID	Week sample obtained$clinical	s__Bacteroides_fragilis$taxa	s__Bacteroides_ovatus$taxa	s__Bacteroides_stercoris$taxa	s__Bacteroides_uniformis$taxa	s__Bacteroides_vulgatus$taxa	s__Prevotella_copri$taxa	s__Faecalibacterium_prausnitzii$taxa	s__Eubacterium_rectale$taxa	s__Subdoligranulum_unclassified$taxa	s__Alistipes_putredinis$taxa	g__ Superoxide dismutase$gene	g__ Bacterial non-heme ferritin$gene	g__ Glutamate dehydrogenase (NAD(P)(+))$gene	g__ [Formate-C-acetyltransferase]-activating enzyme$gene	g__ Phosphopyruvate hydratase$gene	g__ Glucose-6-phosphate dehydrogenase (NADP(+))$gene	g__ Glutamate dehydrogenase$gene	g__ Glutamate decarboxylase$gene	g__ 3-hydroxybutyryl-CoA dehydrogenase$gene	g__ NADH$gene	g__ Cytochrome-c oxidase$gene	g__ Glycerol kinase$gene	g__ Glucose-1-phosphate adenylyltransferase$gene	g__ H(+)-transporting two-sector ATPase$gene	g__ Dihydrolipoyl dehydrogenase$gene	g__ 16S rRNA (cytosine(1402)-N(4))-methyltransferase$gene	g__ Dephospho-CoA kinase$gene	g__ 5-formyltetrahydrofolate cyclo-ligase$gene	g__ NADH dehydrogenase (quinone)$gene	g__ Uridine kinase$gene	g__ 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase$gene	g__ Phosphatidate cytidylyltransferase$gene	"g__  ;  Q06996, L_SENDF$gene"	g__ Beta-lactamase$gene	g__ RNA helicase$gene	g__ Protein-N(pi)-phosphohistidine--sugar phosphotransferase$gene	g__ DNA-directed RNA polymerase$gene	g__ DNA helicase$gene	g__ Phosphoenolpyruvate carboxykinase (ATP)$gene	g__ Glycerate 3-kinase$gene	"g__ Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)$gene"	g__ Hydroxylamine reductase$gene	g__ Pyridoxal 5'-phosphate synthase$gene	g__ PreQ(1) synthase$gene	g__ Beta-ketoacyl-[acyl-carrier-protein] synthase II$gene	g__ Endopeptidase Clp$gene	g__ Aldose 1-epimerase$gene	"g__ Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)$gene"	g__ 3-methyl-2-oxobutanoate hydroxymethyltransferase$gene	g__ Transaldolase$gene	g__ Peptidylprolyl isomerase$gene	g__ Shikimate kinase$gene	g__ Peroxiredoxin$gene	"g__ Ubiquinol oxidase (electrogenic, non H(+)-transporting)$gene"	g__ Methionyl aminopeptidase$gene	g__ Thymidylate synthase$gene	g__ Serine O-acetyltransferase$gene	g__ 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase$gene	g__ Orotidine-5'-phosphate decarboxylase$gene	g__ S-ribosylhomocysteine lyase$gene	g__ Acetyl-CoA C-acetyltransferase$gene	g__ Fe(3+)-transporting ATPase$gene	g__ Pyruvate carboxylase$gene	g__ Pyridoxine 5'-phosphate synthase$gene	g__ Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)$gene	g__ Enoyl-CoA hydratase$gene	g__ 3-hydroxyacyl-CoA dehydrogenase$gene	g__ 3-hydroxybutyryl-CoA dehydratase$gene	g__ Dihydroorotate dehydrogenase (quinone)$gene	g__ Ribulose-phosphate 3-epimerase$gene	g__ Adenosylmethionine--8-amino-7-oxononanoate transaminase$gene	g__ Histidine kinase$gene	g__ Phosphoglycerate kinase$gene	"g__ 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase$gene"	g__ L-lactate dehydrogenase$gene	g__ Ribulose-bisphosphate carboxylase$gene	g__ Fructose-bisphosphate aldolase$gene	g__ 3-hydroxyacyl-[acyl-carrier-protein] dehydratase$gene	g__ L-serine ammonia-lyase$gene	g__ Aspartate ammonia-lyase$gene	g__ Triose-phosphate isomerase$gene	g__ Methylaspartate mutase$gene	g__ Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing)$gene	m__NH4_C54:5 TAG$metabolite	m__NH4_C54:4 TAG$metabolite	m__NH4_C54:3 TAG$metabolite	m__valine$metabolite	m__isoleucine$metabolite	m__spermidine$metabolite	m__2-deoxyadenosine$metabolite	m__methylimidazole acetic acid$metabolite	m__phytosphingosine$metabolite	m__linoleate$metabolite	m__oleate$metabolite	m__cholate$metabolite	m__NH4_C36:4 DAG$metabolite	m__oxalate$metabolite	m__urate$metabolite	m__aminoisobutyric acid/GABA$metabolite	m__butyrobetaine$metabolite	m__NH4_C54:6 TAG$metabolite	m__citrulline$metabolite	m__arachidonate$metabolite	m__NH4_C36:3 DAG$metabolite	m__NH4_C52:3 TAG$metabolite	m__NH4_C52:2 TAG$metabolite	m__atenolol$metabolite	m__pentadecanoate$metabolite	m__deoxycholate$metabolite	m__NH4_C36:2 DAG$metabolite	m__metformin$metabolite	m__lithocholate$metabolite	m__sphingosine-isomer2$metabolite	m__alanylalanine$metabolite	m__taurocholate$metabolite	m__NH4_C52:4 TAG$metabolite	m__C16:0 LPC$metabolite	m__C18:0 LPC$metabolite	m__phenyllactate$metabolite	m__C54:3 TAG$metabolite	m__palmitate$metabolite	m__taurochenodeoxycholate$metabolite	m__glycochenodeoxycholate$metabolite	m__glycocholate$metabolite	m__alloisoleucine$metabolite	m__threosphingosine$metabolite	m__NH4_C34:2 DAG$metabolite	m__NH4_C34:1 DAG$metabolite	m__alpha-linolenate$metabolite	m__dodecanoate$metabolite	m__C36:3 DAG$metabolite	m__sphinganine$metabolite	m__C54:5 TAG$metabolite	m__C54:4 TAG$metabolite	m__oleanate$metabolite	m__adenosine$metabolite
59	37	0	2.258461439	4.885763354	0.001018335	1.347787259	9.61E-05	0	0.226844616	0	2.71E-05	0.098637863	0.549428228	0.004668581	0.024555098	0.269495349	0.052001766	0.208621573	0.016997409	0	0.022603791	0.017834643	0.005764584	0.020618123	0.258357628	0.035286237	0.04137352	0.022852515	0.008859524	0.074317081	0.012472859	0.028777961	0.028398244	0.002180984	0.054005833	0.005633296	0	0.11899053	0.117520643	0.162035358	0	0.145975198	0.002921114	0.01043436	0.011176537	0.059078716	0.062982683	0.051843832	0.098664584	0.083550896	0.159881212	0.314386635	0.133016545	0.013749995	0.006459049	0.094143366	0.035303272	0.002388623	0.01154223	0.012236369	0.014881561	0.005450622	0	0.030886661	0.025153406	0.00400243	0.000296998	0	0	0	0.228015123	0.020624072	0.019648102	0.060091725	0.018993111	0.006860936	0	0.011685841	0.000832422	0.003887613	0.02368568	0.067832805	0.000113439	0.001353025	0.002814843	0.002725538	0.000841885	4.108037662	0.997426419	0.628975992	0.3559387	0.196437192	0.130479583	0.246910031	0.263338133	0.036772191	0.003660321	0.032023615	0.182482722	0.124294992	0.198210811	0.002291155	0.24070322	0.05717526	0.003640107	0.000859603	0.000445916	0.01984215	0.333031	0.126648784	0.001348186	3.66E-05	0.042191849	0.072024151	0.071210828	0.022232074	0.00177023	0.037511099	0.012703638	0.014237923	0.001247022	0.157694248	0.022765945	0.004033446	0.000738547	0.011333374	0.010201392	0.000656695	0.000830059	0.030682576	0.006278319	0.006109446	0.016323165	0.004410885	0.003093809	0.007511698	0.013812048
59	38	0	2.172252472	4.837151416	0.001079504	1.123838261	0.000115165	0.003593724	0.384679598	0	2.92E-05	0.09682595	0.551556919	0.004291524	0.028241005	0.260397726	0.04967899	0.209420607	0.016376721	0	0.021629199	0.017028442	0.005569391	0.020251026	0.25173983	0.035156241	0.04237565	0.027313082	0.008765076	0.071619858	0.013122866	0.034397366	0.029614915	0.002178972	0.06002721	0.005674677	0	0.120077577	0.120505338	0.160237135	0	0.142414397	0.002821278	0.010339426	0.010983951	0.059165543	0.063927165	0.052132516	0.095747784	0.080439385	0.159421497	0.319492354	0.133145079	0.014294971	0.006549909	0.091345491	0.035797194	0.002378676	0.011906246	0.011689481	0.014722718	0.004752218	0	0.03109434	0.024623694	0.003954443	0.000318936	0	0	0	0.227539491	0.02003502	0.020235578	0.059458147	0.019575534	0.006817682	0	0.011565569	0.000935792	0.003705742	0.024088304	0.067127958	0.000313634	0.001193895	0.00268461	0.002606171	0.000794177	4.201948911	0.984760284	0.509273186	0.31074378	0.226190313	0.128520601	0.265859152	0.27892476	0.03072771	0.003835665	0.026966739	0.19142905	0.117163833	0.194520954	0.002171301	0.225102537	0.05757295	0.004038944	0.000777587	0.000384668	0.019847183	0.365287379	0.139088863	0.001512423	3.70E-05	0.046869241	0.073687568	0.066498882	0.018830607	0.00166157	0.035298511	0.012425623	0.014077638	0.001081975	0.166097895	0.01948747	0.003221671	0.000304588	0.012472908	0.009490972	0.000710323	0.000859374	0.031856713	0.006870157	0.006757173	0.017425107	0.004100512	0.002792711	0.007929985	0.013148571
59	39	0	2.047705403	4.516650781	0.001187998	0.87020968	0.000141989	0.015295626	0.678173354	0	3.27E-05	0.094976757	0.553303396	0.0039335	0.031967194	0.250860236	0.047268836	0.210160662	0.015720869	0	0.020615573	0.016201644	0.00536971	0.019919521	0.245091975	0.034993679	0.043379277	0.031841812	0.008666979	0.068874587	0.01378389	0.040100662	0.030834665	0.00217135	0.066209067	0.005707226	0	0.121493911	0.123547256	0.158438596	0	0.138668505	0.002716882	0.010232437	0.010775818	0.059240066	0.06484098	0.052434477	0.092664932	0.077189119	0.158712897	0.324728878	0.13323963	0.014831875	0.006628319	0.088623949	0.036250843	0.002368044	0.012288872	0.011141988	0.014556839	0.004072983	0	0.031278614	0.024066942	0.003980929	0.000343716	0	0	0	0.226801551	0.019411004	0.020815893	0.05884954	0.020168138	0.006772895	0	0.011467528	0.001050348	0.003523494	0.024494642	0.066501685	0.00051733	0.001036742	0.00256254	0.002498017	0.000750282	4.255854914	0.976635717	0.40288124	0.270886965	0.260839052	0.127234069	0.286118835	0.295092607	0.025037375	0.004016571	0.022105755	0.201701427	0.110566644	0.191293327	0.002056397	0.210204993	0.058056435	0.004444143	0.000698281	0.000325472	0.019877906	0.398227026	0.151686378	0.001686446	3.75E-05	0.051593507	0.0755703	0.062105692	0.015542131	0.001556954	0.033180423	0.012172465	0.01393852	0.000923352	0.174864918	0.016312417	0.002452874	0	0.013622193	0.008846783	0.000765171	0.000891957	0.033087857	0.007468434	0.007419231	0.018559257	0.003801655	0.002502371	0.008366366	0.012565841
59	40	0	1.796884123	3.764061559	0.001304003	0.901848955	0.000173396	0.031372066	1.087952544	0	3.65E-05	0.093100436	0.554699612	0.003596394	0.035711819	0.240969993	0.044790769	0.210843577	0.015036213	0	0.01957073	0.015359438	0.005167276	0.019626252	0.23847851	0.034803314	0.044383307	0.036412799	0.008566601	0.066105636	0.014453417	0.045855784	0.032052139	0.002158459	0.072515071	0.005731337	0	0.123238162	0.12662896	0.156670996	0	0.134776484	0.002608787	0.010115207	0.010554454	0.059309329	0.06572481	0.052749221	0.089444793	0.073830258	0.157777157	0.330083285	0.133298652	0.015359585	0.006694609	0.086008551	0.036665507	0.0023571	0.012688008	0.010598671	0.014385792	0.003419928	0	0.031440399	0.023489457	0.004074764	0.000370939	0	0	0	0.225823534	0.018757742	0.021387562	0.058278653	0.020768229	0.006726321	0	0.01139531	0.001176149	0.003342708	0.024903487	0.065961568	0.000723317	0.000882679	0.002447882	0.002400582	0.000710006	4.270553074	0.972897769	0.309400894	0.23624507	0.300072177	0.126633959	0.307718171	0.311897747	0.019684558	0.004203477	0.017416937	0.213287785	0.104481049	0.188494522	0.001945686	0.19591824	0.05862184	0.004857446	0.000621231	0.000268016	0.019932404	0.431969518	0.164482319	0.001871573	3.82E-05	0.056380793	0.077681105	0.058013967	0.012349478	0.00145572	0.031142892	0.011941642	0.013818464	0.000770377	0.184030855	0.013223556	0.001724728	0	0.014785412	0.008267631	0.000821452	0.000928007	0.034378528	0.008075307	0.008098701	0.019730108	0.003512491	0.002221148	0.00882152	0.012062774
59	41	0.014028717	1.334954251	2.562606814	0.001306246	1.792630178	0.000192146	0.047727653	1.424043011	0	3.71E-05	0.091199118	0.5557338	0.003281693	0.03945151	0.230791371	0.042259811	0.211454697	0.014327661	0	0.018500559	0.014505503	0.004963337	0.019372207	0.231942552	0.034587062	0.045383453	0.040998841	0.008464592	0.063331127	0.015128016	0.05162903	0.033259859	0.002140462	0.078905352	0.005746953	0	0.125299799	0.12972406	0.154952443	0	0.130765157	0.00249761	0.009988699	0.01032125	0.059375655	0.066574401	0.053072182	0.086107853	0.070385871	0.156623071	0.335518291	0.133310075	0.01587593	0.006748598	0.083521314	0.037039688	0.002346028	0.013100692	0.010063275	0.014210237	0.002799545	0	0.031578162	0.022895464	0.004228586	0.000400188	0	0	0	0.224609322	0.018079223	0.021947588	0.057753369	0.021371671	0.006677161	0	0.011351563	0.001313202	0.003164886	0.025311797	0.065509763	0.000930399	0.000732695	0.002339651	0.002313204	0.000673123	4.249695471	0.973076413	0.227389118	0.206249871	0.34359871	0.126725367	0.330600155	0.329346522	0.014657979	0.004396115	0.012878924	0.226107062	0.098878884	0.186067802	0.001838203	0.18213398	0.059256407	0.005279717	0.000545952	0.000212006	0.020005724	0.466559359	0.177487099	0.002068923	3.89E-05	0.061236485	0.080018577	0.054203864	0.009236606	0.001357065	0.029169023	0.011729086	0.013713382	0.000622315	0.193602635	0.010204403	0.001035702	0	0.015963915	0.007752368	0.00087924	0.000967608	0.035725818	0.00869142	0.008797273	0.020938885	0.003230902	0.001947316	0.009294745	0.011637918
59	42	0.029567739	0.781215328	1.398706108	0.001109919	3.589013916	0.000179766	0.055439787	1.421363337	0	3.21E-05	0.089269322	0.556360167	0.00299068	0.043160671	0.220374005	0.039688254	0.211966515	0.013599201	0	0.017409761	0.013642591	0.004758829	0.019157195	0.225512735	0.034344701	0.046372693	0.045570459	0.008361082	0.060565163	0.015803359	0.057383829	0.034448371	0.002117388	0.085335575	0.005753663	0	0.127660856	0.132798447	0.153291468	0	0.126653092	0.002383804	0.009853255	0.010076953	0.059437725	0.067381454	0.053395586	0.082669123	0.066874507	0.155249706	0.340976435	0.133253735	0.016377787	0.006789691	0.081179039	0.037369619	0.002334864	0.013523188	0.009538901	0.01402996	0.002218125	0	0.031688443	0.022287748	0.004434849	0.000431025	0	0	0	0.223148935	0.01737829	0.022491655	0.057278006	0.021973059	0.00662421	0	0.011338235	0.001461439	0.002991332	0.025715007	0.065144443	0.001137333	0.00058773	0.002237004	0.002235411	0.000639479	4.196219117	0.976737499	0.15566886	0.180434171	0.391150372	0.127521852	0.354697441	0.347429346	0.009956692	0.004593994	0.008477021	0.240080021	0.09374296	0.183959308	0.001733083	0.168760159	0.059946048	0.005711403	0.000472047	0.000157215	0.020092516	0.502007817	0.19069654	0.00227958	3.98E-05	0.06616052	0.082580573	0.050662561	0.006191591	0.001260278	0.027243991	0.011530872	0.013619098	0.000478645	0.203579015	0.007242288	0.000385608	0	0.017157671	0.007301259	0.000938551	0.001010844	0.03712537	0.009316704	0.00951603	0.022185652	0.00295507	0.00167948	0.009784906	0.011291277
59	43	0.034238372	0.375315292	0.726841933	0.00084778	5.328851886	0.000150605	0.054166283	1.177463937	0	2.49E-05	0.08731017	0.556547396	0.002724761	0.046814429	0.20977438	0.03708971	0.212357083	0.012855247	0	0.016303611	0.012773918	0.004554836	0.018981572	0.219224349	0.034076925	0.047345099	0.050098864	0.008256428	0.057823742	0.016475459	0.063084471	0.035608988	0.002089322	0.091762962	0.005751203	0	0.130306556	0.135821207	0.151700789	0	0.122462596	0.002267903	0.009709486	0.009822598	0.059495762	0.068139332	0.053713046	0.079146135	0.063316826	0.153660282	0.346408668	0.133113036	0.016862395	0.006817457	0.07900093	0.037652463	0.002323709	0.013952077	0.009028962	0.013845137	0.001682076	0	0.031768597	0.02166974	0.004686156	0.000463021	0	0	0	0.221438368	0.016658314	0.023015972	0.05685843	0.0225675	0.006566449	0	0.011357572	0.001620814	0.002823443	0.026109187	0.064865566	0.001342884	0.000448754	0.002138803	0.002166474	0.000608871	4.111684977	0.983270115	0.093272628	0.158385024	0.44236952	0.129018812	0.379849274	0.366044118	0.005589044	0.004795392	0.004202398	0.25507219	0.089048932	0.182080439	0.001629229	0.155689134	0.060662795	0.006151248	0.000399122	0.000103473	0.020182877	0.538179706	0.204049012	0.002504073	4.07E-05	0.071132428	0.085346466	0.047374592	0.003206029	0.001164513	0.025349856	0.011340882	0.013528569	0.000338987	0.213905979	0.004327517	0	0	0.018361426	0.006914569	0.000999134	0.00105757	0.038563325	0.009948299	0.010253293	0.023464416	0.002682931	0.001416293	0.010288253	0.011022037
59	44	0.033099783	0.152900956	0.466906667	0.000635665	6.519193085	0.00012347	0.049527815	0.904730885	0	1.90E-05	0.085333652	0.556347245	0.002485726	0.050395313	0.199079037	0.034483023	0.212636245	0.01210204	0	0.015189692	0.011904512	0.004353097	0.018848521	0.213144727	0.033789481	0.048301915	0.054563253	0.00815221	0.055131185	0.017142862	0.068705305	0.036738474	0.002056658	0.098159191	0.005740166	0	0.133241955	0.138782093	0.150215582	0	0.118233753	0.002150761	0.009559434	0.009560654	0.059558863	0.068851649	0.054026249	0.07556781	0.059742514	0.151880724	0.351818327	0.132891294	0.017329561	0.006832488	0.077017743	0.037891024	0.002313007	0.014386078	0.008538163	0.013657992	0.001197991	0	0.031820731	0.021048031	0.004975887	0.000495823	0	0	1.22E-06	0.219506451	0.015925066	0.023520238	0.056508942	0.023153542	0.006503837	0	0.011413512	0.001791539	0.002663019	0.026494352	0.064682776	0.001546039	0.000316791	0.002045001	0.002106797	0.000581439	3.999098345	0.992491971	0.039483765	0.139835879	0.497047178	0.13127371	0.406025555	0.385217888	0.001577876	0.005000288	5.65E-05	0.27104376	0.084823257	0.180423092	0.001526383	0.142901118	0.061402664	0.006599964	0.000327074	5.07E-05	0.020275021	0.575115193	0.217547717	0.002743843	4.18E-05	0.076153836	0.088329527	0.044352984	0.000278285	0.001069553	0.023482326	0.011158024	0.013440447	0.000203378	0.224606604	0.001457309	0	0	0.019575722	0.006597046	0.001061075	0.001108058	0.040039923	0.010586531	0.011010745	0.024777311	0.002413983	0.001157453	0.010804652	0.010835571
59	45	0.035381233	0.057393131	0.499777709	0.000572787	6.754509113	0.000121343	0.05240988	0.797688085	0	1.74E-05	0.083339222	0.555734721	0.002274934	0.053880408	0.188342556	0.031881193	0.212784727	0.011343832	0	0.014073025	0.011037406	0.004154671	0.018758599	0.207309394	0.033483332	0.04923813	0.058937178	0.008048842	0.052503103	0.017802032	0.074213566	0.037829002	0.002019488	0.104485132	0.005720346	0	0.136455144	0.141653033	0.148849738	0	0.113988566	0.002032889	0.00940376	0.009292163	0.059627952	0.069512824	0.054329593	0.071951142	0.056171509	0.149915218	0.357162662	0.132573479	0.017776889	0.006834432	0.075248855	0.038082969	0.00230288	0.014822118	0.00806983	0.01346879	0.000772105	0	0.03184259	0.02042605	0.005296911	0.000529025	0	0	4.07E-06	0.217350925	0.015181814	0.02400112	0.056235929	0.023726796	0.006435418	0	0.011508452	0.001973652	0.002511427	0.026867034	0.064596788	0.001745658	0.000192768	0.001952207	0.002053333	0.000556403	3.854467965	1.002484495	0	0.124344437	0.554019983	0.13411964	0.432439621	0.40426899	0	0.005199496	0	0.287455715	0.080958702	0.178668326	0.001421827	0.130154943	0.062052511	0.00704587	0.00025538	0	0.020331354	0.611778134	0.230787666	0.002995239	4.29E-05	0.081082857	0.091384748	0.04154278	0	0.000973508	0.021599979	0.010962052	0.013329963	7.18E-05	0.235292549	0	0	0	0.02076435	0.006343487	0.001122486	0.001160587	0.041482507	0.011211902	0.011769449	0.026080709	0.002144069	0.000901209	0.011314072	0.010719766
60	1	0.002077955	0.397131774	1.034859622	0.105969752	1.198311053	0.025375309	2.740717145	1.792837291	0.471938377	0.074548918	0.290202649	0.172369206	0.005401903	0.043228666	0.23719757	0.069921659	0.242511572	0.034226213	0.028660441	0.011060117	0.08091184	0.010043195	0.017372145	0.1474117	0.030256604	0.005462983	0.017947702	0.01659445	0.025648901	0.024237056	0.039068809	0.035980259	0	0.022802851	0	0	0.247039182	0.090433477	0.141105864	0	0.006283908	0.00248244	0.013664405	0.036730653	0.014818285	0.099072269	0.078795562	0.097368522	0.08955815	0.046971156	0.266510444	0.033164073	0	0.006200154	0.095423366	0.035832915	0	0.045944871	0.050455234	0.204573816	0.021720624	0.004185133	0.113286538	0.017521237	0.028411019	0.004796299	0.025040325	0.017204389	0.001382216	0.048492532	0.000175163	0.025026477	0.076270498	0.025253475	0.001073548	0	0.027565617	0.009436468	0.016698164	0.015963715	0.076027494	0	0.016034707	0.020614713	0.00749437	0.002139655	3.570232754	1.228667638	1.132338993	0.653567892	2.089055846	0.033872194	0	0.019306579	0.031527803	0	0.001576253	0.137509668	0.011967503	0.094296745	0.039188155	0.161497918	0.008077421	0	0.002141902	0.000176109	0.000468145	0.044444159	0.00423188	0	0.000164813	0.00425927	0	0.0927595	0.008278811	0.006223919	0	0	0.005095527	0.004080441	0.00858872	0.002812668	0	0	0	0.011199812	0	0.000195445	0	0	0	0.016222989	0.019490209	0.009689018	0	0.015962661
60	2	0.000765876	0.29801476	1.179124612	0.824683611	0.905194719	0	2.037881689	1.433029148	1.486778954	0.035068649	0.264972898	0.18680512	0.005090896	0.050830483	0.217681702	0.067043142	0.230567984	0.03109037	0.022847473	0.010190345	0.074350573	0.013037244	0.020774568	0.167393415	0.029091764	0.020330439	0.018568537	0.016724834	0.033964008	0.023968874	0.038484147	0.034218501	0	0.024680259	0	0	0.225754138	0.096783438	0.145584916	0.019414912	0.090793224	0.002613004	0.012447618	0.026263296	0.019589929	0.094417365	0.081802781	0.088208774	0.08743055	0.04656053	0.249322041	0.034076998	0.00120495	0.005285853	0.094552156	0.02969735	0	0.037552332	0.038391575	0.167298918	0.019880108	0.003512621	0.102238106	0.017719295	0.027056337	0.005049409	0.0194421	0.013570511	0.001542665	0.058710992	0.00212848	0.020441742	0.079246527	0.028932145	0.001341439	0	0.027030683	0.009587018	0.015537325	0.017091861	0.085463596	0	0.016602461	0.017525255	0.007243667	0.002237894	3.824001018	1.183155564	1.005766482	0.551351541	1.796890041	0.060958013	0.035632455	0.062426126	0.05560579	0	0.002662616	0.121427323	0.035939848	0.139227259	0.032431734	0.14834613	0.008871319	0	0.002461665	0.000851561	0.000168946	0.063140258	0.018097103	0	0.000244037	0.006794711	0	0.090246349	0.015703385	0.0054676	0.002067549	0.001267387	0.005627389	0.003823814	0.023241767	0.006053265	0.001083487	0.001252162	0.00036727	0.019468832	0	0	0.00510644	0	0	0.017180291	0.016685028	0.009135681	0	0.016894055
60	3	0.000548542	0.299769488	2.021038585	1.056447623	0.358030125	0	2.562967029	1.498977933	0.52085907	0.035447874	0.240977544	0.199123707	0.004781366	0.057623865	0.198922239	0.064112644	0.218447927	0.028103051	0.01790654	0.009352267	0.068010805	0.015647053	0.023826657	0.185259566	0.027909985	0.033731289	0.019048493	0.016762497	0.041399762	0.023645926	0.037813001	0.032538792	0	0.026335929	0.001891966	0	0.205303492	0.102582802	0.149374009	0.043189108	0.163313097	0.002713457	0.011288536	0.017038135	0.024511166	0.089796726	0.084196777	0.079664395	0.085223057	0.046185883	0.233626799	0.034796726	0.004066983	0.004442734	0.094106461	0.023870901	0.007328309	0.029921169	0.027636929	0.133967027	0.018480847	0.002937933	0.091775634	0.017811419	0.025707107	0.005321395	0.014704997	0.010650638	0.001685361	0.067840844	0.003884674	0.016396805	0.082144101	0.032079277	0.001595466	0	0.026484269	0.00969128	0.014462393	0.018038703	0.093671841	0	0.017106694	0.01503468	0.007082318	0.002356864	3.952990873	1.141954379	0.89614456	0.468516184	1.557226103	0.113379342	0.067915217	0.097533554	0.075828885	0.000519048	0.003701477	0.108390571	0.056134042	0.175793428	0.026928063	0.137689746	0.009466557	0	0.002748229	0.001422418	0	0.078444385	0.029682112	0	0.000308364	0.008912083	0	0.088358339	0.021838838	0.004875755	0.004871902	0.003326492	0.00608028	0.003682211	0.035729539	0.008776128	0.003174985	0.003163273	0.000979847	0.026491279	0	0	0.010373747	0.001601935	0	0.017960183	0.014435365	0.008730857	0.001727828	0.017874822
60	4	0.000165594	0.102684071	1.274822782	0.395442498	0	0	1.137646064	0.54046523	0	0.016172915	0.218302932	0.209360721	0.004475653	0.063604487	0.181047436	0.06115063	0.206245694	0.025275105	0.013818245	0.008549433	0.061920435	0.017876638	0.026526993	0.201007598	0.026719867	0.045664911	0.019391981	0.016712615	0.0479548	0.023273167	0.037064455	0.030947141	0.000411018	0.027771219	0.005027649	0.003984835	0.186001713	0.107818198	0.152483933	0.063701158	0.224154778	0.002784962	0.010191407	0.009061706	0.029532805	0.085237272	0.085993198	0.071753943	0.082951785	0.04584595	0.219440334	0.035328551	0.00667795	0.00367221	0.094062663	0.01841616	0.020231856	0.023083497	0.018205886	0.104556818	0.017504425	0.002458798	0.081934076	0.017803601	0.024371316	0.005608468	0.01080881	0.008420628	0.001810261	0.075879259	0.005443591	0.01288623	0.084947735	0.034704764	0.001834715	0	0.025930012	0.009750664	0.013474803	0.018807582	0.100668988	0	0.017547041	0.013046836	0.007018436	0.002504692	4.002100962	1.107792609	0.801933401	0.401857953	1.362060442	0.186472348	0.095299453	0.127075794	0.093533409	0.001609028	0.004738243	0.098017362	0.073808853	0.206796281	0.022452895	0.129397886	0.009947911	0	0.003023342	0.001923334	0	0.091534691	0.039724262	0	0.000362728	0.010761936	0	0.087277563	0.027105967	0.004426713	0.007154971	0.004919537	0.006500427	0.003647916	0.046809622	0.011155736	0.004988949	0.004836232	0.00143904	0.032718215	0	0	0.014805997	0.00726271	0.0008178	0.018676621	0.01265529	0.008473981	0.003785597	0.018984751
60	5	0.000296139	0.162007978	4.309344626	0.634563088	0.507383913	0.00782763	2.290948959	0.942488837	0.52052386	0.044651339	0.197430203	0.218034027	0.004184758	0.068922849	0.16451688	0.05829948	0.194461221	0.02266255	0.010575798	0.007801192	0.056221139	0.019776032	0.028939328	0.21511312	0.025583489	0.056267213	0.019646166	0.016616135	0.053751527	0.022904079	0.036324478	0.02951023	0.004134014	0.029051194	0.007666756	0.008281145	0.168499626	0.112720521	0.155259603	0.081194903	0.274339801	0.002834948	0.009178816	0.002330642	0.034679297	0.080934003	0.08739788	0.06462308	0.080802631	0.045634982	0.207194602	0.035754958	0.009054184	0.002980996	0.09459215	0.013418442	0.008387826	0.017097363	0.010118299	0.079165621	0.016963677	0.002076227	0.072892363	0.017740108	0.02310496	0.005919237	0.007740162	0.006863343	0.001921578	0.083011243	0.006821854	0.009919093	0.087828481	0.036902034	0.002062831	0	0.025424905	0.009787614	0.012601314	0.019444709	0.106710278	1.06E-05	0.017961677	0.011441068	0.007038338	0.002682279	3.99154116	1.079060486	0.718874958	0.347440484	1.20021338	0.277344537	0.119234747	0.152660923	0.109553324	0.002897283	0.005804447	0.089674226	0.089803271	0.233871427	0.018747271	0.122941727	0.010350335	0	0.00329666	0.002377906	0	0.103090312	0.048721243	0	0.000410002	0.01243709	0	0.086878136	0.031768778	0.004089526	0.009056025	0.006158646	0.006906081	0.003706754	0.056988673	0.013304653	0.006612999	0.006349448	0.001779763	0.038432457	0.00049674	0.000152518	0.01864244	0.012618029	0.002536978	0.019362872	0.011234466	0.008339634	0.005617107	0.020241155
